fire_id,fire_name,fire_size,STAT_CAUSE_DESCR,latitude,longitude,state_code,disc_clean_date,cont_clean_date,Vegitation
27619,,0.57,Debris Burning,34.8587,-85.178,GA,2/7/1992,2/7/1992,16
27620,,29.57,Arson,34.5845,-85.5071,GA,2/2/1993,2/3/1993,16
27621,ROAD CREEK,23,Debris Burning,37.3732,-82.36806,KY,2/27/2012,,0
27622,BLUEWATER,1,Lightning,32.70111111,-105.5413889,NM,5/4/2007,5/4/2007,12
27623,,1,Lightning,47.4204,-120.687,WA,7/13/2007,,15
27624,,5,Debris Burning,47.68612894,-95.39574146,MN,3/31/2003,,15
27625,,35,Arson,47.30614726,-93.29760473,MN,5/1/2003,,15
27626,MULE CANYON,1,Lightning,36.72444444,-106.0847222,NM,7/20/2011,7/21/2011,0
27627,CR312,20,Miscellaneous,32.737039,-100.593224,TX,10/27/2010,,12
27628,FY2013-BRYAN NORTH-003,1.2,Lightning,32.11525,-81.48613889,GA,7/28/2012,7/28/2012,12
27629,,1,Missing/Undefined,35.73684,-82.68281,NC,3/7/2007,,15
27630,EASTWOOD,9,Debris Burning,36.88333333,-91.04111111,MO,9/6/1998,9/6/1998,0
27631,MS0    1111-3650117002,3,Missing/Undefined,32.042423,-89.323808,MS,1/17/2011,,12
27632,,2,Arson,34.4114,-80.1086,SC,7/1/2001,,16
27633,,0.8,Miscellaneous,48.405028,-93.508555,MN,8/12/1998,,15
27634,PG&E #11,1,Equipment Use,37.51305555,-120.6580556,CA,6/1/2002,,0
27635,PETERSON,15,Lightning,45.4775,-108.4507,MT,8/10/2012,8/11/2012,9
27636,,2,Arson,35.7483,-79.455,NC,10/25/1992,,15
27637,,2,Railroad,26.69,-81.88,FL,2/23/1996,,12
27638,,3,Arson,32.7667,-89.6472,MS,4/7/2002,,12
27639,,15,Arson,34.55202,-78.88578,NC,3/5/2005,,16
27640,MOCCASIN,216,Arson,38.05829266,-81.50686176,WV,4/18/2014,4/18/2014,0
27641,HORNSTRA,1,Miscellaneous,43.45840174,-96.69273376,SD,5/3/2014,,9
27642,,1,Miscellaneous,30.7747,-90.0331,LA,12/3/1999,,12
27643,,1.01,Debris Burning,32.1493,-81.6101,GA,10/21/1995,10/21/1995,12
27644,,30,Debris Burning,32.712617,-86.723465,AL,4/22/2010,,12
27645,,1,Missing/Undefined,34.07849839,-94.99060045,OK,3/12/1993,3/12/1993,16
27646,KELLYS CREEK,21,Arson,38.48143483,-81.70821445,WV,4/11/1993,4/11/1993,0
27647,,50,Railroad,27.61,-82.03,FL,1/26/1996,,12
27648,,1,Lightning,30.71458,-95.82709,TX,7/18/1997,,12
27649,STATE 1244,0.7,Arson,34.01194444,-117.4269444,CA,8/5/2005,,16
27650,,3,Miscellaneous,33.55883,-91.92959,AR,5/7/2011,5/7/2011,16
27651,COW HLW,31295,Lightning,43.8499,-117.2677,OR,8/12/1996,8/17/1996,9
27652,,200,Miscellaneous,32.86693976,-111.3511831,AZ,7/4/1993,7/5/1993,12
27653,,11,Missing/Undefined,36.39043,-79.16966,NC,3/27/2008,,0
27654,FY2001-CANDLER-006,97,Debris Burning,32.338,-82.0538,GA,7/20/2000,7/20/2000,12
27655,,10,Arson,38.00296728,-93.02189624,MO,3/28/1993,,0
27656,CREEK#4,3,Equipment Use,40.58611111,-121.9819444,CA,8/20/1992,,15
27657,,1.14,Railroad,33.3155,-83.6667,GA,3/4/1996,3/4/1996,16
27658,,0.54,Debris Burning,32.8867,-82.6426,GA,10/6/1993,10/6/1993,12
27659,,0.8,Missing/Undefined,33.87083333,-79.1375,SC,1/17/1992,1/17/1992,16
27660,,3,Children,35.99537,-77.95565,NC,3/11/2009,,15
27661,TEMPELMEYER,19.5,Arson,36.6042,-96.0922,OK,2/22/2009,2/22/2009,0
27662,,1,Miscellaneous,26.85889002,-82.00750002,FL,4/27/2005,,12
27663,PEPSI,2,Debris Burning,41.9872,-116.1458,NV,4/21/2009,4/21/2009,15
27664,0271 SERVICE CREEK,379,Equipment Use,44.8167,-120.0205,OR,7/12/2014,8/17/2014,15
27665,FY2011-MARION-039,4,Debris Burning,32.46452333,-84.63780038,GA,2/17/2011,2/17/2011,12
27666,LOCK 10 ROAD,0.8,Debris Burning,38.645491,-81.95480413,WV,2/26/2000,2/26/2000,0
27667,,10,Arson,35.3669,-92.4975,AR,2/14/1999,,15
27668,,2,Fireworks,34.889202,-82.857323,SC,7/5/2014,7/5/2014,16
27669,FLOW WELL2,3.5,Arson,30.4499991,-89.7166667,LA,2/6/1995,,12
27670,CANAL #1,0.8,Miscellaneous,33.283116,-112.17662,AZ,7/10/2007,7/11/2007,16
27671,,1.3,Smoking,42.7898,-73.9696,NY,5/1/2015,5/1/2015,4
27672,,12,Equipment Use,32.75233,-97.8605,TX,1/1/2008,,12
27673,IRON,2,Missing/Undefined,42.93928,-115.67748,ID,8/24/2015,8/25/2015,4
27674,,1,Miscellaneous,48.6376901,-118.1138878,WA,5/16/2006,,15
27675,,35,Arson,30.7133,-87.6908,AL,5/12/2000,,12
27676,,1.5,Miscellaneous,30.18918,-95.52867,TX,12/22/2007,,12
27677,,1,Missing/Undefined,33.0464,-116.859667,CA,12/22/2013,12/22/2013,16
27678,,1.5,Debris Burning,35.015,-85.4983333,TN,8/3/2005,8/3/2005,15
27679,113,1,Arson,47.92,-98.8553,ND,4/10/2005,4/10/2005,15
27680,LIVINGSTON - 103,80,Debris Burning,30.06777778,-93.98861111,TX,3/2/2011,3/2/2011,12
27681,,1,Debris Burning,36.675,-87.964,KY,11/21/2002,11/21/2002,0
27682,MS0    1111-3640531003,35,Missing/Undefined,31.909045,-90.105856,MS,5/31/2011,,12
27683,,1,Debris Burning,32.132522,-86.474801,AL,4/19/2006,4/19/2006,12
27684,RALPH,1,Fireworks,46.0892,-100.6303,ND,7/4/2010,7/4/2010,9
27685,,0.58,Miscellaneous,40.71503503,-73.52406896,NY,8/23/2010,,15
27686,PRIMM SPRINGS RD FIRE,9.8,Debris Burning,35.8031,-87.2607,TN,4/2/2011,4/2/2011,15
27687,,2,Debris Burning,33.25,-79.8833,SC,3/31/1999,,16
27688,FY2015-LAURENS-081,1.47,Debris Burning,32.60423333,-83.074825,GA,11/15/2014,11/15/2014,12
27689,,300,Miscellaneous,29.21590998,-100.7642,TX,2/10/2006,,12
27690,,165,Railroad,28.75,-80.98,FL,1/25/1992,,12
27691,,1,Debris Burning,35.5045,-94.29097,AR,2/26/2012,2/26/2012,15
27692,BIGBEND,153,Lightning,40.718,-108.6521,CO,7/21/1996,7/22/1996,15
27693,,1.5,Arson,33.7833,-80.4167,SC,4/13/1999,,16
27694,FY2011-LONG-044,2.1,Miscellaneous,31.74956707,-81.62217029,GA,1/28/2011,1/28/2011,12
27695,,6,Debris Burning,31.94554999,-94.44000002,TX,3/30/2003,,12
27696,,0.7,Railroad,47.5336348,-92.21679516,MN,6/9/2003,,15
27697,LIGHTING STRIKE,1,Lightning,17.98027778,-67.17027778,PR,9/18/2012,9/18/2012,12
27698,2011108,1,Equipment Use,33.26285,-94.151566,TX,6/28/2011,,16
27699,,7,Missing/Undefined,33.175,-80.725,SC,1/17/1992,1/17/1992,16
27700,11142015,2,Debris Burning,31.4432122,-96.54396129,TX,11/14/2015,,12
27701,CHEVY,1.5,Miscellaneous,48.4325,-108.5257,MT,8/3/2009,8/3/2009,15
27702,,3,Missing/Undefined,18.059347,-66.617416,PR,2/27/2009,,12
27703,AMBRO,2,Missing/Undefined,33.967333,-116.908133,CA,5/16/2013,5/16/2013,16
27704,GOLD SPRINGS RD    (64),21,Lightning,29.1106,-81.3067,FL,6/18/2013,6/18/2013,12
27705,,1,Debris Burning,31.1256,-89.5131,MS,9/11/2004,,12
27706,,5,Arson,35.85734998,-94.53790002,OK,2/28/2004,,15
27707,,24,Smoking,41.13924,-100.9782,NE,7/24/2007,,15
27708,,4.4,Debris Burning,30.7868,-93.5816,LA,10/29/2012,,12
27709,,3.61,Debris Burning,33.9324,-82.9151,GA,3/25/1993,3/25/1993,16
27710,,1,Miscellaneous,33.33921,-96.58864999,TX,6/9/2006,,16
27711,WOLF MOON,12,Arson,34.8753,-98.4055,OK,2/18/2011,2/19/2011,16
27712,,50,Debris Burning,37.23828,-83.78515,KY,1/26/2007,1/26/2007,0
27713,,4,Missing/Undefined,33.35833333,-79.94166667,SC,4/10/1994,4/10/1994,16
27714,FT MEAD9 1,6,Railroad,44.3797,-103.4788,SD,3/20/1999,3/20/1999,15
27715,STEEP,1,Equipment Use,37.51388888,-121.8519444,CA,10/4/2003,,0
27716,,1,Arson,32.725,-89.4092,MS,12/27/2003,,12
27717,,1,Arson,31.99155656,-89.58428412,MS,2/20/1997,2/20/1997,12
27718,ATV,2,Missing/Undefined,32.75694274,-108.1397247,NM,11/24/1995,,12
27719,CHEF-11,3.4,Arson,30.05,-89.7999991,LA,2/9/1993,,12
27720,VINEYARD,3,Missing/Undefined,38.743833,-121.316067,CA,9/19/2013,9/19/2013,0
27721,,1.8,Debris Burning,44.04167084,-89.5096886,WI,10/25/1996,10/25/1996,15
27722,,1,Debris Burning,39.34,-94.34,MO,2/4/2007,,0
27723,,3,Missing/Undefined,17.993565,-66.386131,PR,3/22/2006,,12
27724,FM 67 EAST,1,Debris Burning,32.19996615,-97.20477281,TX,1/31/2009,,12
27725,,2,Arson,32.6375,-89.4617,MS,10/23/2000,,12
27726,FLAMING BUZZARD,2,Miscellaneous,35.03333333,-79.95,NC,6/1/1996,6/2/1996,15
27727,,4,Arson,32.98422357,-89.63792737,MS,5/5/1992,5/5/1992,12
27728,,5,Debris Burning,31.282298,-87.438305,AL,8/19/2006,8/19/2006,12
27729,FY2002-PAULDING-010,0.51,Debris Burning,33.7787,-84.7954,GA,10/27/2001,10/27/2001,16
27730,PIGMEN#3,25,Equipment Use,31.750504,-103.115959,TX,6/1/2010,,12
27731,CLOSE ONE,2,Debris Burning,34.71829999,-106.8249,NM,1/10/2000,,16
27732,,50,Arson,32.47541,-81.11397997,SC,3/17/2006,,12
27733,,1,Miscellaneous,32.47708,-94.38958,TX,6/23/1998,,12
27734,,40,Missing/Undefined,35.6495,-94.71481,OK,3/21/2007,,15
27735,,2,Missing/Undefined,35.33133,-79.10216,NC,3/9/2007,,15
27736,,2,Arson,33.5278,-80.8453,SC,6/10/1999,,16
27737,,0.53,Debris Burning,32.9036,-81.8689,GA,10/4/1993,10/4/1993,12
27738,,6,Debris Burning,37.17578,-82.6289,KY,5/4/2008,5/4/2008,0
27739,GRASSFIRE,1,Miscellaneous,30.655444,-96.4359488,TX,10/4/2015,,12
27740,,2,Arson,33.91673314,-90.0071347,MS,2/1/1993,2/1/1993,16
27741,,1,Lightning,33.54683001,-92.23849999,AR,1/13/2006,,16
27742,,1.5,Arson,42.92680767,-76.79241975,NY,3/28/2003,3/28/2003,4
27743,OPHIR HILL # 2,2,Lightning,61.3194,-159.8166,AK,7/15/2008,,0
27744,,1,Missing/Undefined,33.50833333,-81.90416667,SC,6/22/1993,6/22/1993,16
27745,,25,Miscellaneous,36.94100001,-82.57416999,VA,3/9/2006,,0
27746,MS0    1010-3330226007,5,Missing/Undefined,31.531927,-89.696911,MS,2/26/2010,,12
27747,MUD HOLLOW FIRE,2,Debris Burning,36.72379,-84.0882,KY,11/12/2010,11/12/2010,0
27748,FY2000-FRANKLIN-015,1.56,Debris Burning,34.4124,-83.2302,GA,2/5/2000,2/5/2000,16
27749,OTAY #4,40,Arson,33.65,-115.5175,CA,6/23/1995,6/24/1995,16
27750,FEENEY,13,Equipment Use,39.575,-122.2769444,CA,8/19/1994,,0
27751,OUT TO LUNCH FIRE,4,Debris Burning,35.5517,-76.595,NC,6/11/1997,,15
27752,,2.1,Miscellaneous,45.32587007,-88.26065395,WI,4/28/2004,,9
27753,,2,Missing/Undefined,35.86370066,-94.78109748,OK,1/27/1993,1/27/1993,15
27754,KIMRSMITH,3,Debris Burning,30.593925,-95.999093,TX,5/24/2011,,12
27755,,9,Debris Burning,46.405003,-94.957218,MN,4/17/1993,,9
27756,,2,Arson,33.3272,-87.1011,AL,7/28/2000,,16
27757,,4,Campfire,35.9083,-94.8061,OK,9/9/1998,,15
27758,WILLOW,5,Lightning,31.82666667,-110.4416667,AZ,7/19/1997,7/19/1997,12
27759,MARK,5,Missing/Undefined,36.6192,-119.529733,CA,5/18/2013,5/18/2013,0
27760,,0.6,Debris Burning,32.40075682,-82.12936595,GA,3/3/2004,,12
27761,BRUSH FIRE,2,Debris Burning,33.1733486,-96.1739116,TX,8/8/2013,,16
27762,,5,Equipment Use,33.13024,-95.89619,TX,7/29/2008,,16
27763,7028,10,Debris Burning,31.39963333,-94.132,TX,3/27/2013,3/27/2013,12
27764,,2,Debris Burning,41.09583,-74.60833,NJ,11/19/1999,,15
27765,HOLLOWAY,60,Debris Burning,36.4676,-96.6542,OK,3/8/2003,3/8/2003,0
27766,MARINER VILLAGE (43),1,Children,27.1196,-80.1828,FL,4/15/2012,4/15/2012,12
27767,30345,20,Debris Burning,36.14445,-95.11223334,OK,3/27/2003,3/27/2003,0
27768,,15,Arson,33.5767,-79.8842,SC,2/12/2002,,16
27769,,8.65,Debris Burning,32.27906043,-82.05863344,GA,11/15/2010,,12
27770,,1,Arson,30.76997581,-88.56241302,MS,7/5/1994,7/5/1994,12
27771,,6,Arson,33.8167,-80.1833,SC,12/5/1998,,16
27772,MONNETT ROAD,2.5,Debris Burning,35.957533,-79.66545,NC,1/7/2015,1/7/2015,15
27773,LAVA LAKE,166.4,Miscellaneous,43.3999,-113.7009,ID,7/15/1996,7/15/1996,9
27774,,3,Debris Burning,32.52816438,-89.00122555,MS,2/17/1996,2/17/1996,12
27775,HWY 53,1.3,Arson,35.06817,-108.88536,NM,3/10/2008,3/10/2008,15
27776,CEDAR,1,Debris Burning,36.64888888,-119.755,CA,9/25/2010,,0
27777,BRALEY FIRE,20,Debris Burning,35.15,-79.8833,NC,12/29/2003,,15
27778,EASTER DAY,600.09998,Smoking,31.50035046,-81.75143306,GA,4/8/2007,,12
27779,FIRE,1,Powerline,31.1688336,-98.7195093,TX,8/17/2011,,12
27780,,8,Railroad,29.78,-81.3,FL,3/1/1999,,12
27781,,1.55,Miscellaneous,42.31592388,-75.39277081,NY,4/19/2003,4/19/2003,9
27782,,1,Arson,34.1908,-94.0208,AR,8/21/2000,,16
27783,,2,Miscellaneous,37.88332,-83.88427,KY,9/29/2008,9/29/2008,0
27784,,25,Debris Burning,32.27617593,-93.17121776,LA,3/4/2006,,12
27785,,0.9,Arson,30.72472,-93.37692,LA,8/2/2008,,12
27786,,2,Arson,33.55654001,-91.95342002,AR,9/6/2003,,16
27787,FM 2285,1,Miscellaneous,33.195982,-95.652824,TX,1/4/2014,,16
27788,,2,Equipment Use,32.985,-98.271,TX,10/13/2007,,12
27789,PAN TAK,215,Miscellaneous,32.0069,-111.5664,AZ,5/20/2014,5/22/2014,12
27790,HWY 152  E/ DELTA RD,1,Miscellaneous,37.055215,-120.76225,CA,9/21/2012,,0
27791,,1,Lightning,32.33125,-94.86875,TX,8/17/1996,,12
27792,2 SE,50,Equipment Use,47.0575,-118.9897222,WA,8/17/2011,8/17/2011,15
27793,,35,Debris Burning,32.4488237,-89.77470381,MS,4/1/1992,4/1/1992,12
27794,7238CR275,3,Debris Burning,32.666258,-96.326923,TX,1/29/2011,,12
27795,,4.91,Debris Burning,31.4474,-84.4365,GA,3/18/1994,3/18/1994,12
27796,,6,Lightning,32.24319,-95.79671999,TX,8/24/2006,,12
27797,CHRISTIE,40,Lightning,33.38555556,-108.2338889,NM,5/31/2001,6/10/2001,16
27798,WILL ROGERS,39.3,Debris Burning,36.9217,-94.7553,OK,3/15/2010,3/15/2010,0
27799,,9.4,Arson,32.86448,-92.39452,LA,7/31/2012,,12
27800,GRASS FIRE,2,Debris Burning,33.0196309,-96.094573,TX,7/25/2013,,16
27801,,1,Arson,33.91,-80.7014,SC,11/10/1998,,16
27802,COOPER HOLLOW,2,Arson,35.24333333,-84.30555556,TN,4/4/2011,4/4/2011,15
27803,RANGE 41 REPEAT,40,Arson,31.14,-89.155,MS,12/20/1997,12/21/1997,12
27804,BIG OL MONSTER,23202,Lightning,65.58458,-141.0115,AK,6/19/1999,,0
27805,,25,Campfire,26.78,-81.9,FL,3/17/1997,,12
27806,,0.76,Debris Burning,32.28508646,-83.29458588,GA,12/31/2003,,12
27807,FY2012-TATTNALL-068,0.51,Arson,32.24555891,-82.06059043,GA,5/11/2012,5/11/2012,12
27808,HECKER,17,Miscellaneous,36.922533,-121.63055,CA,7/16/2013,7/16/2013,0
27809,WRANGLER,600,Lightning,45.4169,-105.5631,MT,8/12/2003,8/14/2003,9
27810,,1,Equipment Use,28.24,-80.7,FL,7/6/1995,,12
27811,,2,Arson,33.91667,-79.64999998,SC,4/16/2004,,16
27812,BIRTHDAY FIRE,10,Missing/Undefined,34.8881,-76.68256667,NC,8/13/2011,8/14/2011,16
27813,WILSON,1.25,Debris Burning,34.61333333,-93.5525,AR,4/16/2004,4/17/2004,16
27814,,5,Debris Burning,34.5264,-94.7667,OK,4/6/2001,,16
27815,,5,Equipment Use,31.14710001,-97.08820001,TX,6/12/2006,,12
27816,,4.7,Lightning,31.61947024,-81.90023115,GA,6/29/2008,,12
27817,ASHBECKER,5,Miscellaneous,33.95869997,-103.7441,NM,6/26/2005,,16
27818,,2,Debris Burning,35.2383333,-88.5933333,TN,3/12/2005,3/12/2005,15
27819,,0.98,Powerline,43.56493768,-73.84660716,NY,4/21/2011,4/21/2011,9
27820,,11,Debris Burning,28.37,-82.66,FL,2/13/1999,,12
27821,,5,Debris Burning,29.02785998,-98.68789998,TX,1/6/2006,,12
27822,FISHER,21640,Lightning,46.345,-116.36,ID,8/12/2015,10/14/2015,9
27823,,3,Missing/Undefined,39.1218,-76.81648611,MD,4/8/2010,,0
27824,,1,Miscellaneous,30.35534998,-97.61374,TX,12/3/2005,,12
27825,518,1.5,Lightning,44.42027778,-120.6991667,OR,8/24/2011,8/25/2011,15
27826,CHAPARRAL,1712,Miscellaneous,40.2136,-111.9011,UT,8/6/2011,8/10/2011,14
27827,MCMANUS RD,1,Missing/Undefined,34.89063333,-80.59426667,NC,6/4/2011,6/4/2011,16
27828,,1,Debris Burning,35.58055,-93.99197,AR,4/14/2011,4/14/2011,15
27829,,1,Debris Burning,42.346509,-73.862403,NY,3/29/1999,,9
27830,PASTURE,2,Debris Burning,36.4333,-79.3333,NC,1/29/2001,,0
27831,FY2001-CARROLL-004,7.03,Lightning,33.4531,-85.0184,GA,7/11/2000,7/11/2000,16
27832,LIVINGSTON CRESSEY RD  36,1,Miscellaneous,37.41888888,-120.6861111,CA,7/6/2008,,0
27833,,2,Arson,38.30239058,-92.86406474,MO,10/24/1995,,0
27834,,4,Smoking,41.05028,-74.26534,NJ,5/17/2003,,15
27835,,5,Arson,35.2816667,-88.5816667,TN,11/24/2005,11/24/2005,15
27836,,15,Railroad,44.12816063,-105.4128408,WY,10/26/2008,10/26/2008,15
27837,,40,Lightning,44.55059999,-103.008,SD,8/14/2006,,15
27838,,0.67,Campfire,32.89343699,-82.97767573,GA,11/9/2008,,12
27839,JUNIPER RIDGE,200,Lightning,44.7885,-119.938,OR,7/11/2006,7/12/2006,15
27840,,4,Missing/Undefined,30.71527999,-87.38444997,FL,1/23/2005,,12
27841,,2,Debris Burning,37.62777778,-91.47333333,MO,5/18/2014,5/18/2014,0
27842,,5.67,Debris Burning,31.4644,-83.9956,GA,3/12/1996,3/12/1996,12
27843,,1,Miscellaneous,42.12319,-97.60185,NE,4/11/2014,4/11/2014,9
27844,PUMICE,2,Miscellaneous,35.82,-106.5383333,NM,11/19/1995,11/19/1995,15
27845,,1,Debris Burning,39.58213712,-91.41174514,MO,7/11/1996,,0
27846,STATE,4,Arson,33.52805555,-117.3530556,CA,8/16/1992,,16
27847,,1,Miscellaneous,30.5408,-90.0667,LA,5/5/1997,,12
27848,TOM SPRING,20,Lightning,39.1166,-109.8674,UT,8/14/1993,8/15/1993,0
27849,,1,Debris Burning,32.1979,-96.24754,TX,4/5/2008,,12
27850,,4.21,Children,32.1835,-81.5088,GA,4/28/1996,4/28/1996,12
27851,,2,Debris Burning,33.00444002,-80.70499997,SC,1/11/2003,,16
27852,NO BOAT FIRE,1.5,Debris Burning,35.3167,-78.7333,NC,1/29/2001,,15
27853,,1,Equipment Use,28.90005001,-98.53345,TX,2/13/2007,,12
27854,,6.8,Missing/Undefined,30.64977,-90.27155,LA,4/3/2015,4/3/2015,12
27855,,4,Missing/Undefined,32.30833333,-80.975,SC,4/1/1994,4/1/1994,12
27856,MECOSTA 03,3,Arson,43.640591,-85.188054,MI,5/3/2015,5/3/2015,9
27857,,1,Arson,32.8378,-92.4581,LA,4/24/1999,,12
27858,MS0    0909-2040209021,60,Missing/Undefined,32.935133,-89.656282,MS,2/9/2009,,12
27859,,1.5,Smoking,31.4447,-87.8789,AL,7/11/1998,,12
27860,HAGER FORK,7,Arson,38.16880348,-82.13391935,WV,11/8/1994,11/8/1994,0
27861,,1,Missing/Undefined,33.925,-81.84166667,SC,4/4/1995,4/4/1995,16
27862,PINON KNOB,1,Lightning,33.48,-109.0597222,AZ,6/22/2008,6/24/2008,16
27863,,3,Debris Burning,30.17306001,-95.66444,TX,8/6/2003,,12
27864,CANEY BOTTOM,1,Railroad,36.07777778,-82.3975,NC,9/12/2005,9/12/2005,0
27865,,3,Debris Burning,34.16528736,-84.97291347,GA,1/25/2003,,16
27866,AVE,1,Equipment Use,37.09085,-120.099783,CA,7/7/2013,7/7/2013,0
27867,CARIBBEAN CIRCLE (10),148,Debris Burning,29.783,-81.9547,FL,3/6/2012,6/26/2012,12
27868,COFFMIN,5,Equipment Use,36.69888888,-119.53,CA,6/23/2003,,0
27869,SEVERSON 03,10,Campfire,46.814,-95.8345,MN,4/10/2003,4/10/2003,15
27870,VINEYARD FIRE,100,Lightning,30.9085,-104.0340833,TX,5/9/2010,5/9/2010,12
27871,V SMITH LAKE,5,Debris Burning,32.488807,-101.757774,TX,3/28/2011,,12
27872,HIGH LONESOME,1,Lightning,31.38689995,-109.8252029,AZ,6/29/2011,6/30/2011,12
27873,,3,Miscellaneous,33.18301997,-97.82863999,TX,8/20/2006,,16
27874,,2,Debris Burning,37.555,-92.01666667,MO,2/16/1994,2/16/1994,0
27875,,3,Arson,34.59935963,-88.84239711,MS,4/13/1999,4/13/1999,16
27876,NEW YORK,2,Arson,38.37305555,-120.7338889,CA,6/26/2003,,0
27877,,1,Debris Burning,32.43276001,-96.05874999,TX,1/21/2006,,12
27878,2009-195,1,Debris Burning,32.67743247,-95.96486384,TX,8/22/2009,,12
27879,ANNIE FIXICO,2.7,Arson,35.1883,-96.713,OK,2/28/2008,2/28/2008,15
27880,ONSUREZ RD 2,1,Debris Burning,32.26194001,-104.075,NM,4/2/2003,,12
27881,,1.3,Debris Burning,30.9672,-83.5369,GA,2/14/1999,,12
27882,,10,Miscellaneous,38.926206,-82.362323,OH,3/22/2014,,0
27883,MS0    0808-3331120001,1,Missing/Undefined,31.691655,-89.949915,MS,11/20/2008,,12
27884,,6.6,Debris Burning,34.9776506,-84.94157189,GA,3/19/2010,,16
27885,HURON CTY.52,1,Arson,36.20305555,-120.0930556,CA,7/17/1993,,0
27886,RMK 1,20,Arson,35.201917,-88.07928,TN,1/13/2007,1/13/2007,15
27887,631478,1121,Lightning,65.4163,-145.7025,AK,6/17/1996,7/8/1996,0
27888,,77,Arson,30.42292,-93.83958,TX,2/6/1993,,12
27889,,1000,Missing/Undefined,21.4732094,-158.1649017,HI,3/15/2000,,12
27890,FY2012-HARALSON-011,5.2,Arson,33.89268294,-85.25337634,GA,10/8/2011,10/8/2011,16
27891,,2,Campfire,36.95616,-84.8578,KY,8/16/2008,8/16/2008,0
27892,,1,Missing/Undefined,18.405439,-65.8675,PR,2/11/2007,,12
27893,TURKEY TRACK FIRE,541,Debris Burning,27.03917,-81.30778,FL,3/6/2009,,12
27894,,2,Missing/Undefined,34.97890043,-94.93489851,OK,2/9/1996,2/9/1996,16
27895,,20,Arson,34.049988,-85.639178,AL,3/23/2009,3/23/2009,16
27896,,3,Arson,33.893822,-78.685638,SC,7/18/2011,7/18/2011,16
27897,,0.75,Miscellaneous,39.625,-75.09583,NJ,4/26/1999,,0
27898,,1,Debris Burning,37.76997,-83.04797,KY,3/9/2007,3/9/2007,0
27899,FY2002-CHATTOOGA-090,3.2,Debris Burning,34.3445,-85.462,GA,3/27/2002,3/27/2002,16
27900,,3,Arson,34.2233,-88.0994,AL,5/15/2001,,16
27901,,30,Miscellaneous,32.6685,-97.90732998,TX,2/12/2006,,12
27902,,3,Arson,35.01376,-79.39448,NC,9/10/2006,,15
27903,ARMSTRONG IC,1,Equipment Use,36.90305555,-119.665,CA,10/1/2002,,0
27904,WIESE,5,Miscellaneous,31.76605508,-97.93201304,TX,2/5/2009,,12
27905,TANKER 123 CRASH,1,Miscellaneous,40.31138889,-105.4044444,CO,7/18/2002,7/18/2002,14
27906,NAF,160,Missing/Undefined,41.97058,-113.20382,UT,7/23/1998,7/23/1998,15
27907,,1,Miscellaneous,36.07941,-94.10578,AR,7/27/2012,7/27/2012,0
27908,,5,Miscellaneous,32.95251067,-92.41578948,LA,1/8/2006,,12
27909,KENTUCK MOUNTAIN,42,Miscellaneous,33.52138889,-85.87055556,AL,1/30/2007,1/30/2007,16
27910,SKULL,2,Lightning,33.49833333,-105.79,NM,7/18/1997,7/18/1997,16
27911,,1,Arson,34.158593,-87.837963,AL,7/25/2008,7/25/2008,16
27912,,103,Miscellaneous,31.033339,-87.742295,AL,3/4/2009,3/4/2009,12
27913,,1,Equipment Use,29.82949,-97.33713,TX,2/25/2008,,12
27914,,5,Miscellaneous,35.9808,-94.6281,OK,8/22/1998,,15
27915,,1,Debris Burning,33.4378,-92.9747,AR,10/2/1999,,16
27916,,1,Debris Burning,32.0461,-89.6947,MS,10/24/2006,,12
27917,,10,Arson,31.15891835,-90.42370644,MS,1/18/1999,1/18/1999,12
27918,,3,Debris Burning,30.46183707,-88.55840926,MS,10/22/1996,10/22/1996,12
27919,,50,Arson,30.655329,-87.623617,AL,4/4/2006,4/4/2006,12
27920,BIG FLAT,1,Debris Burning,45.2978,-113.8969,ID,4/2/2007,4/2/2007,9
27921,RT. 469,15,Debris Burning,37.98464,-82.96938,KY,4/15/2012,,0
27922,RL460,1.2,Debris Burning,47.875,-95.0392,MN,11/16/1999,11/16/1999,15
27923,BULLY,2,Arson,40.438581,-122.736861,CA,5/15/1999,5/15/1999,14
27924,,40,Debris Burning,37.29033,-82.42164,KY,3/6/2008,3/6/2008,0
27925,KELLY KNOB ROAD,106,Arson,37.95524261,-82.320724,WV,4/5/1995,4/5/1995,0
27926,JOH2006915,1,Miscellaneous,35.5751,-93.54429,AR,11/12/2014,11/12/2014,15
27927,ESTEP,5,Miscellaneous,30.98794057,-98.70691678,TX,2/3/2009,,12
27928,,5,Debris Burning,31.28141,-100.4355,TX,5/5/2008,,12
27929,,4,Debris Burning,33.9158,-85.2497,GA,11/29/1999,,16
27930,,8,Arson,35.78433001,-92.65616,AR,4/2/2004,,15
27931,,10,Lightning,29.01361,-82.3325,FL,5/17/2009,,12
27932,,1.2,Debris Burning,34.131351,-82.508011,SC,2/6/2013,2/6/2013,16
27933,DROOP,1,Debris Burning,38.08502458,-80.2807232,WV,8/28/2011,8/28/2011,0
27934,STORM,5,Debris Burning,35.25,-79.05,NC,3/7/2004,,15
27935,,2.48,Debris Burning,31.7213,-83.4126,GA,3/2/1996,3/2/1996,12
27936,,1,Debris Burning,32.08886224,-81.18224071,GA,12/21/2006,,12
27937,,1,Arson,32.95629998,-98.01935001,TX,2/26/2007,,12
